instances,z_1,z_2,algo_collision,feature_npc1_avg_control_speed,feature_npc1_min_control_speed,feature_npc1_max_control_speed,feature_npc1_std_control_speed,feature_npc2_avg_control_speed,feature_npc2_min_control_speed,feature_npc2_max_control_speed,feature_npc2_std_control_speed,feature_npcs_avg_control_speed,feature_npcs_min_control_speed,feature_npcs_max_control_speed,feature_npcs_std_control_speed,feature_npc_number_lane_changes,feature_npc2_number_lane_changes,feature_ego_avg_speed,feature_ego_min_speed,feature_ego_max_speed,feature_ego_std_speed,feature_npc1_avg_speed,feature_npc1_min_speed,feature_npc1_max_speed,feature_npc1_std_speed,feature_npc2_avg_speed,feature_npc2_min_speed,feature_npc2_max_speed,feature_npc2_std_speed,feature_avg_dist_ego_npc1,feature_min_dist_ego_npc1,feature_max_dist_ego_npc1,feature_std_dist_ego_npc1,feature_avg_dist_ego_npc2,feature_min_dist_ego_npc2,feature_max_dist_ego_npc2,feature_std_dist_ego_npc2,feature_npc_avg_dist,feature_max_npc_dist,feature_min_npc_dist,feature_std_npc_dist,feature_type_npc_max_dist,feature_type_npc_min_dist,feature_op_npc_max_dist,feature_op_npc_min_dist,feature_ctrl_speed_npc_max_dist,feature_ctrl_speed_npc_min_dist,feature_speed_npc_min_dist,feature_speed_npc_max_dist,feature_avg_speed_npcs,feature_max_npc_speed,feature_min_npc_speed,feature_std_npcs_speed,feature_type_npc_max_speed,feature_type_npc_min_speed,feature_op_npc_max_speed,feature_op_npc_min_speed,feature_ctrl_speed_npc_max_speed,feature_ctrl_speed_npc_min_speed,feature_dist_av_npc_max_speed,feature_dist_av_npc_min_speed,feature_time_to_max_speed,feature_time_to_max_dist,feature_source
scenario41,1.179215448,-0.871859153,2,13.96197639,1.141403803,27.96844055,9.150385766,20.28824015,7.28314762,27.77106311,5.49821894,17.12510827,1.141403803,27.96844055,7.324302353,7,7,7.318942858,0,11.6228374,4.27721535,8.113309069,0,27.96682421,8.374593564,10.85471303,0,27.68757193,8.01478026,27.05938611,2.623114323,59.89018246,18.26536933,43.66345929,3.811324983,81.77556519,17.28603986,35.3614227,81.77556519,2.623114323,17.77570459,2,1,1,1,24.81888853,18.22939153,0.440196891,15.4085996,9.484011049,27.96682421,0,8.194686912,1,2,2,0,2.751518508,18.87671396,26.5084714,11.75040225,12,15,1
scenario42,1.285095343,-0.678554614,1,13.99413215,1.141403803,27.96844055,9.165877462,20.28824015,7.28314762,27.77106311,5.49821894,17.14118615,1.141403803,27.96844055,7.332048201,6.5,6,7.296275056,0,11.6595379,4.229932069,8.054746417,0,27.96665058,8.42494791,10.99418337,0,27.68757193,7.498608256,25.47640079,2.681422145,57.55079705,17.25089002,47.684255,3.802321743,84.4812881,18.29008992,36.58032789,84.4812881,2.681422145,17.77048997,2,1,1,1,24.81888853,18.55094921,1.082187056,15.4085996,9.524464896,27.96665058,0,7.961778083,1,2,2,0,2.751518508,18.87671396,24.22017284,11.75040225,12,15,1
scenario43,1.302455123,-0.67484954,1,13.99413215,1.141403803,27.96844055,9.165877462,19.02444822,7.28314762,27.77106311,6.225302739,16.50929018,1.141403803,27.96844055,7.6955901,6.5,6,7.305643815,0,11.64317297,4.1949774,8.079505177,0,27.96715325,8.404404756,11.49278133,0,27.72734891,7.113424131,25.80708964,2.802599104,60.42955245,17.64506734,37.29782651,3.80734946,95.6420794,23.79042104,31.55245807,95.6420794,2.802599104,20.71774419,2,1,1,1,7.28314762,18.55094921,3.421994291,3.713125679,9.786143252,27.96715325,0,7.758914444,1,2,2,0,2.751518508,18.87671396,24.18582025,11.75040225,12,30,1
scenario44,1.561455846,-0.778733733,1,13.99413215,1.141403803,27.96844055,9.165877462,20.28824015,7.28314762,27.77106311,5.49821894,17.14118615,1.141403803,27.96844055,7.332048201,6.5,6,7.311063196,0,11.66638762,4.175764606,8.041293532,0,27.96782096,8.461299284,10.98098616,0,27.68757193,7.509551855,24.35407819,2.59211116,57.4507561,16.39482987,47.94359233,3.798005229,85.57163624,18.34926208,36.14883526,85.57163624,2.59211116,17.37204597,2,1,1,1,24.81888853,18.55094921,1.138392591,15.4085996,9.511139846,27.96782096,0,7.98542557,1,2,0,0,27.96844055,18.87671396,15.45748667,11.75040225,11.9,15,1
scenario45,1.307594323,-0.472414776,2,13.99413215,1.141403803,27.96844055,9.165877462,18.59111937,7.28314762,24.81888853,5.732716467,16.29262576,1.141403803,27.96844055,7.449296964,6.5,6,7.292696377,0,11.68409158,4.088863393,8.305839383,0,27.9657454,8.253486954,11.46136634,0,24.1989003,6.794897165,24.74335049,2.933647192,57.44404869,16.54568108,38.07284588,3.7987144,96.62182794,23.39291477,31.40809819,96.62182794,2.933647192,19.96929792,2,1,1,1,7.28314762,18.55094921,3.714590095,3.652661614,9.883602861,27.9657454,0,7.524192059,1,2,2,0,2.751518508,18.87671396,22.10197736,11.75040225,12,30,1
scenario46,0.874892873,-0.166188851,1,13.99413215,1.141403803,27.96844055,9.165877462,20.28824015,7.28314762,27.77106311,5.49821894,17.14118615,1.141403803,27.96844055,7.332048201,7,7,7.314500138,0,11.69687202,4.405509703,8.044254908,0,27.96661385,8.443431787,10.83968451,0,27.68757193,8.020154827,27.57990336,2.637611353,59.72888158,18.64124814,43.59850585,3.797892947,79.88361979,16.73636741,35.5892046,79.88361979,2.637611353,17.68880777,2,1,1,1,24.81888853,18.55094921,0.248755704,15.4085996,9.44196971,27.96661385,0,8.231793307,1,2,2,0,2.751518508,18.87671396,28.1138991,11.75040225,12,15,1
scenario47,0.787832355,-0.017611178,1,13.96197639,1.141403803,27.96844055,9.150385766,20.28824015,7.28314762,27.77106311,5.49821894,17.12510827,1.141403803,27.96844055,7.324302353,7,7,7.305382857,0,11.70503809,4.432853038,8.046975255,0,27.96568199,8.416697512,10.8498681,0,27.68757193,8.012326028,28.28786684,2.661685747,60.51487834,19.08745298,42.75031101,3.801812933,78.45173569,16.52418297,35.51908892,78.45173569,2.661685747,17.80581797,2,1,1,1,24.81888853,18.22939153,0.55660917,15.4085996,9.448421675,27.96568199,0,8.21451177,1,2,2,0,2.751518508,18.87671396,29.36123994,11.75040225,12,15,1
scenario48,0.195315541,1.259741881,0,13.96197639,1.141403803,27.96844055,9.150385766,19.37985483,7.28314762,27.77106311,5.424549533,16.67091561,1.141403803,27.96844055,7.28746765,7,7,7.331432722,0,11.7587541,4.459503779,8.295961138,0,27.96624691,8.309865981,8.955639872,0,27.68757193,8.623952745,27.88925267,3.419241493,59.42620138,18.13390721,37.51028974,3.811616791,82.98663252,20.33417403,32.69977121,82.98663252,3.419241493,19.23404062,2,1,1,1,15.73503525,18.22939153,8.204298986,15.4085996,8.625800505,27.96624691,0,8.466909363,1,2,2,0,2.751518508,18.87671396,27.99575714,11.75040225,12,15,1
scenario49,-1.538374505,0.600016024,0,13.09363994,1.141403803,26.04966387,8.135784332,20.28824015,7.28314762,27.77106311,5.49821894,16.69094005,1.141403803,27.77106311,6.817001636,7,7,7.320930061,0,11.71269955,4.396373316,7.811712696,0,26.01492344,7.771631885,10.81210123,0,27.68757193,7.975397092,35.7004774,5.750769118,74.21275825,22.03754685,45.3991289,3.823361423,83.27650244,17.42179673,40.54980315,83.27650244,3.823361423,19.72967179,2,2,1,0,24.81888853,18.87671396,15.75064283,15.4085996,9.311906964,27.68757193,0,7.873514488,2,2,2,0,27.77106311,18.87671396,78.01993514,11.75040225,14.5,15,1
scenario50,1.87124022,-1.783013553,0,13.99413215,1.141403803,27.96844055,9.165877462,18.49418332,7.28314762,24.81888853,5.883958807,16.24415773,1.141403803,27.96844055,7.524918134,6.5,6,7.2824973,0,11.43744576,3.781661204,8.693900949,0,27.96736674,7.982656745,11.36922455,0,24.21397135,6.945793818,23.25705554,2.819845707,59.23444707,14.92673653,40.87552365,3.838677073,105.8501224,27.91059048,32.06628959,105.8501224,2.819845707,21.4186635,2,1,1,2,7.28314762,19.39714599,18.23384898,2.418883865,10.03156275,27.96736674,0,7.464225281,1,2,2,0,2.751518508,18.87671396,17.7065938,11.75040225,12,30,1
scenario51,0.468052411,0.428381689,0,13.99413215,1.141403803,27.96844055,9.165877462,20.28824015,7.28314762,27.77106311,5.49821894,17.14118615,1.141403803,27.96844055,7.332048201,7,7,7.355791806,0,11.66130239,4.382476097,8.307061444,0,27.96654996,8.264704152,10.81210123,0,27.68757193,7.975397092,27.93449284,3.444841339,59.62962556,18.21700625,43.97797362,3.797156603,80.5566894,16.91148678,35.95623323,80.5566894,3.444841339,17.56424651,2,1,1,1,24.81888853,18.55094921,7.065234079,15.4085996,9.559581338,27.96654996,0,8.120050622,1,2,2,0,2.751518508,18.87671396,28.20017199,11.75040225,12,15,1
scenario52,1.727636695,-1.430669297,1,13.82232014,1.141403803,27.96844055,9.380053316,18.59111937,7.28314762,24.81888853,5.732716467,16.20671975,1.141403803,27.96844055,7.556384891,6.5,6,7.278402123,0,11.50026441,3.82632745,8.117929057,0,27.96705896,8.618674739,11.4657141,0,24.19184548,6.805155943,23.57402567,2.985239871,61.86357238,16.57366237,41.20593151,3.796908374,96.02398374,23.91116967,32.38997859,96.02398374,2.985239871,20.24241602,2,1,1,2,7.28314762,19.39714599,18.87267711,3.666437849,9.79182158,27.96705896,0,7.711915341,1,2,2,0,2.751518508,18.87671396,21.07342196,11.75040225,12,30,1
scenario53,1.495172075,-1.016789079,0,13.99413215,1.141403803,27.96844055,9.165877462,18.59111937,7.28314762,24.81888853,5.732716467,16.29262576,1.141403803,27.96844055,7.449296964,7,6,7.313052651,0,11.41679618,3.762371572,8.288052707,0,27.96597428,7.932983717,11.44829599,0,24.21287054,6.823794046,25.7302475,3.637660456,59.99893138,15.83823594,40.89289356,3.803793027,97.31698962,25.13889945,33.31157053,97.31698962,3.637660456,20.4885677,2,1,1,1,7.28314762,18.55094921,7.68028741,3.646309465,9.868174347,27.96597428,0,7.378388882,1,2,1,0,2.751518508,18.87671396,18.48753603,11.75040225,12,30,1
scenario54,1.49615402,-1.253940007,2,13.99413215,1.141403803,27.96844055,9.165877462,18.59111937,7.28314762,24.81888853,5.732716467,16.29262576,1.141403803,27.96844055,7.449296964,6.5,6,7.296610216,0,11.3765146,4.05430624,8.333557886,0,27.96665058,8.233515396,11.45230059,0,24.20855835,6.816200953,25.9562896,3.152051764,62.343794,17.6800039,36.5208128,3.806283957,97.22765158,24.24333944,31.2385512,97.22765158,3.152051764,20.96167167,2,1,1,2,7.28314762,19.39714599,16.51671113,3.647723871,9.892929239,27.96665058,0,7.524858175,1,2,2,0,2.751518508,18.87671396,25.79604479,11.75040225,12,30,1
scenario55,1.027482516,0.839601452,0,13.82232014,1.141403803,27.96844055,9.380053316,17.56278976,7.28314762,24.81888853,6.464814255,15.69255495,1.141403803,27.96844055,7.922433785,6.5,6,7.313854668,0,11.72203799,4.467048413,8.063607979,0,27.96682408,8.53763849,8.68761823,0,24.76225795,6.314399564,30.84757565,3.49162076,66.02581745,20.40092297,13.26447439,2.989579022,32.66472439,7.227933828,22.05602502,66.02581745,2.989579022,13.8144284,1,2,2,2,27.96844055,20.34975206,20.11082355,10.84456849,8.375613105,27.96682408,0,7.426019027,1,2,2,0,2.751518508,8.593417899,34.50867839,11.75040225,12,9.6,1
scenario56,1.553741278,-1.214771877,2,13.99413215,1.141403803,27.96844055,9.165877462,18.3917681,7.28314762,24.81888853,5.753941184,16.19295013,1.141403803,27.96844055,7.459909323,6.5,6,7.311233388,0,11.46329137,4.132771174,8.302542983,0,27.96655603,8.302036879,11.36293631,0,24.19924571,6.845363732,25.35120201,2.92408584,58.49500987,16.87288676,38.99070048,3.794916645,104.3456155,26.45239929,32.17095125,104.3456155,2.92408584,21.66264302,2,1,1,1,7.28314762,18.55094921,3.860735979,2.989765325,9.832739648,27.96655603,0,7.573700305,1,2,2,0,2.751518508,16.88320128,24.7034743,11.75040225,12,30,1
scenario57,1.680079451,-0.588619629,2,13.99413215,1.141403803,27.96844055,9.165877462,18.12213132,5.275120308,24.81888853,6.552455969,16.05813174,1.141403803,27.96844055,7.859166715,6.5,6,7.285745349,0,11.63293346,4.02194051,8.088262575,0,27.96594669,8.471949665,9.61019826,0,24.58945861,6.906320066,22.5505384,3.05721006,56.66694055,15.45271384,28.66605153,3.809894613,64.73726639,14.96738532,25.60829496,64.73726639,3.05721006,15.21004958,2,1,1,2,24.81888853,19.39714599,19.14804841,11.95561713,8.849230418,27.96594669,0,7.689134865,1,2,2,0,2.751518508,18.87671396,18.36981955,11.75040225,12,17.8,1
scenario58,1.654029309,-1.498385065,1,13.82232014,1.141403803,27.96844055,9.380053316,18.59111937,7.28314762,24.81888853,5.732716467,16.20671975,1.141403803,27.96844055,7.556384891,6.5,6,7.275704252,0,11.42422983,3.82786578,8.118921546,0,27.96654274,8.582139037,11.46084064,0,24.19458812,6.811087833,25.55359188,3.095530185,63.43509386,17.4600155,38.99632821,3.818482737,96.1027459,23.97071382,32.27496004,96.1027459,3.095530185,20.71536466,2,1,1,2,7.28314762,19.39714599,19.12984788,3.664110908,9.789881094,27.96654274,0,7.696613435,1,2,2,0,2.751518508,18.87671396,24.70674925,11.75040225,12,30,1
scenario59,-1.082836719,0.931802942,0,13.57959507,1.298813457,22.56426356,7.633785818,15.64518436,4.130419285,26.55961869,5.835259575,14.61238972,1.298813457,26.55961869,6.734522697,4.5,4,7.32392609,0,11.65735429,4.467743788,7.726090277,0,22.38878738,6.18747809,9.956318695,0,26.04360449,6.54333727,17.03773434,8.581412495,37.61948264,8.813814425,26.36182357,3.825213782,51.62598877,10.24147067,21.69977895,51.62598877,3.825213782,9.527642548,2,2,1,2,10.38771927,18.58836107,16.46116082,10.38472435,8.841204486,26.04360449,0,6.36540768,2,2,2,2,26.55961869,18.58836107,37.07221486,11.75040225,17.3,30,1
scenario60,-1.604261834,-1.019794422,0,17.78185986,0.891928595,29.46025799,9.055736591,16.66567326,1.785076877,29.33815838,9.986403579,17.22376656,0.891928595,29.46025799,9.521070085,4,4,7.288312288,0,11.65711637,4.420139988,9.130736257,0,28.76758495,7.901238807,11.5478222,0,29.309257,9.90655025,20.95206607,2.910021955,45.72227873,11.11498435,64.28136562,3.797516214,122.4295309,33.1719962,42.61671585,122.4295309,2.910021955,22.14349027,2,1,2,1,16.93880786,29.46025799,25.59405037,11.50582238,10.33927923,29.309257,0,8.903894528,2,2,2,2,16.93880786,23.67065006,118.4467026,11.75040225,9,10.8,1
scenario61,-1.465207029,0.003627651,0,20.67466755,10.60262587,28.11463532,5.640559955,12.73386684,2.837201908,27.43141564,7.835269982,16.7042672,2.837201908,28.11463532,6.737914968,5,7,7.305317398,0,11.66864271,4.186440367,7.712283482,0,19.31949148,4.750459497,8.848108097,0,27.4161008,7.975329045,10.63539782,6.798347874,16.97588171,2.267773101,28.78894297,3.785865803,68.83503089,16.9519491,19.7121704,68.83503089,3.785865803,9.6098611,2,2,2,0,3.151594535,15.89250808,15.72301336,23.07245262,8.280195789,27.4161008,0,6.362894271,2,2,2,2,10.72342286,6.910714929,47.75222387,11.75040225,9,15,1
scenario62,0.838193909,1.360539089,0,13.3264194,0.430772205,27.73472443,9.811793858,15.24294879,3.277039255,25.6543051,7.939650479,14.2846841,0.430772205,27.73472443,8.875722169,5.5,5,7.267063592,0,11.66297503,4.387924427,7.685703684,0,27.70309704,8.86155135,8.707354633,0,25.64731551,7.33815443,34.63931647,6.724168064,91.72649587,27.70993602,31.40782573,3.807424769,69.70476427,18.08849565,33.0235711,91.72649587,3.807424769,22.89921584,1,2,1,2,20.97541462,22.98352985,18.44658757,7.818161886,8.196529158,27.70309704,0,8.09985289,1,2,1,2,27.73472443,22.98352985,10.44688516,11.75040225,20.8,12.1,1
scenario63,-1.057929195,0.873873387,0,14.59855368,1.298813457,28.49843984,8.789596886,15.64518436,4.130419285,26.55961869,5.835259575,15.12186902,1.298813457,28.49843984,7.312428231,4.5,4,7.31826844,0,11.65843715,4.443621331,7.728039139,0,22.31040481,6.112105124,9.956318695,0,26.04360449,6.54333727,16.94663744,8.58196554,37.79087034,8.814534806,26.18962003,3.836724871,51.67791986,10.08399606,21.56812874,51.67791986,3.836724871,9.449265432,2,2,1,2,10.38771927,18.58836107,16.46116082,10.38472435,8.842178917,26.04360449,0,6.327721197,2,2,2,2,26.55961869,18.58836107,36.35608988,11.75040225,17.3,30,1
scenario64,-1.210391654,1.064036167,0,14.59855368,1.298813457,28.49843984,8.789596886,15.64518436,4.130419285,26.55961869,5.835259575,15.12186902,1.298813457,28.49843984,7.312428231,5.5,6,7.31879271,0,11.73329828,4.37072475,7.696400226,0,22.38848928,5.946456958,9.956318695,0,26.04360449,6.54333727,16.52112831,8.652128061,35.74057999,8.363157454,29.58712288,3.811765939,51.73287797,10.49850105,23.0541256,51.73287797,3.811765939,9.430829252,2,2,1,2,10.38771927,18.58836107,15.51004784,10.38472435,8.826359461,26.04360449,0,6.244897114,2,2,2,2,26.55961869,18.58836107,41.78409143,11.75040225,17.3,30,1
scenario65,-1.125868601,-0.191016588,0,14.59855368,1.298813457,28.49843984,8.789596886,15.24294879,3.277039255,25.6543051,7.939650479,14.92075124,1.298813457,28.49843984,8.364623683,5,5,7.215536458,0,11.62336068,4.143991074,7.585785083,0,22.20046281,5.927303853,8.707354633,0,25.64731551,7.33815443,15.23647571,8.433180216,31.6645487,6.700319061,33.21796194,3.801121103,69.91305382,17.31926959,24.22721883,69.91305382,3.801121103,12.00979433,2,2,2,2,10.30085258,22.98352985,18.44658757,25.64731551,8.146569858,25.64731551,0,6.632729142,2,2,2,2,10.30085258,22.98352985,69.91305382,11.75040225,6,6,1
scenario66,-0.574163442,-0.632483018,0,17.78185986,0.891928595,29.46025799,9.055736591,16.66567326,1.785076877,29.33815838,9.986403579,17.22376656,0.891928595,29.46025799,9.521070085,5,6,7.320908101,0,11.70782941,4.377160698,8.083059441,0,27.75332153,5.836516373,8.806745029,0,29.08371509,9.190245823,10.12716262,2.783946251,22.13151212,5.258461337,45.02875794,3.801179704,100.9025558,31.38977718,27.57796028,100.9025558,2.783946251,18.32411926,2,1,2,1,6.818563016,21.89970653,5.914858545,16.93435135,8.444902235,29.08371509,0,7.513381098,2,2,1,2,29.16605061,23.67065006,64.04161891,11.75040225,5.6,12,1
scenario67,0.813377076,1.341144417,0,13.3264194,0.430772205,27.73472443,9.811793858,15.64518436,4.130419285,26.55961869,5.835259575,14.48580188,0.430772205,27.73472443,7.823526717,6,6,7.322708757,0,11.66746701,4.331988781,7.67233904,0,27.70400349,8.857923733,9.956318695,0,26.04360449,6.54333727,35.20460235,8.722902947,92.29754803,27.70125537,28.03090311,3.8212622,51.61268912,10.30438713,31.61775273,92.29754803,3.8212622,19.00282125,1,2,1,2,20.97541462,18.58836107,16.02161728,7.843118632,8.814328867,27.70400349,0,7.700630502,1,2,1,2,27.73472443,18.58836107,11.2674257,11.75040225,20.8,12.1,1
scenario68,-1.248967249,1.399465568,0,14.59855368,1.298813457,28.49843984,8.789596886,15.64518436,4.130419285,26.55961869,5.835259575,15.12186902,1.298813457,28.49843984,7.312428231,5.5,6,7.30517167,0,11.71060667,4.515648556,7.648209117,0,22.1129133,5.940371774,9.956318695,0,26.04360449,6.54333727,13.3395394,8.771230692,21.67501354,4.244761153,25.02051729,3.812859244,51.85859546,10.11492133,19.18002834,51.85859546,3.812859244,7.179841242,2,2,1,2,10.38771927,18.58836107,16.46116082,10.38472435,8.802263906,26.04360449,0,6.241854522,2,2,2,2,26.55961869,18.58836107,34.22870983,11.75040225,17.3,30,1
scenario69,-1.001795044,0.541245599,0,14.59855368,1.298813457,28.49843984,8.789596886,15.64518436,4.130419285,26.55961869,5.835259575,15.12186902,1.298813457,28.49843984,7.312428231,5.5,6,7.303613012,0,11.68544157,4.280682733,7.680192543,0,22.30907773,5.882519714,9.956318695,0,26.04360449,6.54333727,16.41209053,8.49832106,35.77987546,8.341591535,29.67814762,3.81239194,51.88923019,10.46710936,23.04511908,51.88923019,3.81239194,9.404350447,2,2,1,2,10.38771927,18.58836107,16.02161728,10.38472435,8.818255619,26.04360449,0,6.212928492,2,2,2,2,26.55961869,18.58836107,41.64324857,11.75040225,17.3,30,1
scenario70,0.748197661,1.422301122,0,13.3264194,0.430772205,27.73472443,9.811793858,15.64518436,4.130419285,26.55961869,5.835259575,14.48580188,0.430772205,27.73472443,7.823526717,5,4,7.326141699,0,11.66287384,4.377579255,7.660897102,0,27.69130608,8.85203218,9.496245844,0,26.04360449,6.895226394,34.4909953,8.762018113,91.14751242,27.29299317,26.89038291,3.802049388,50.41839015,10.81284061,30.69068911,91.14751242,3.802049388,19.05291689,1,2,1,2,20.97541462,18.58836107,16.02161728,7.79320514,8.578571473,27.69130608,0,7.873629287,1,2,1,2,27.73472443,18.58836107,10.94111322,11.75040225,20.7,12.1,1
scenario71,-0.537595877,-0.653070438,2,17.78185986,0.891928595,29.46025799,9.055736591,16.66567326,1.785076877,29.33815838,9.986403579,17.22376656,0.891928595,29.46025799,9.521070085,5,6,7.266250525,0,11.65544145,4.442761875,8.469956005,0,28.54175328,8.371472695,8.807984791,0,29.08371509,9.187121729,18.10211577,2.849200413,49.98386579,12.13615725,44.37892618,3.800578817,99.23366361,30.2166645,31.24052098,99.23366361,2.849200413,21.17641088,2,1,2,1,6.818563016,29.46025799,25.67157762,16.93435135,8.638970398,29.08371509,0,8.779297212,2,2,1,2,29.16605061,23.67065006,61.62553143,11.75040225,5.6,12,1
scenario72,-1.104827185,0.664759299,0,14.59855368,1.298813457,28.49843984,8.789596886,15.64518436,4.130419285,26.55961869,5.835259575,15.12186902,1.298813457,28.49843984,7.312428231,6,7,7.32466575,0,11.69422599,4.310876725,7.712961076,0,22.38842007,5.854510232,9.781878828,0,26.24337213,6.802613012,16.21200816,8.740097962,34.6642167,8.136497408,29.08019955,3.816521062,53.89580466,10.73614706,22.64610385,53.89580466,3.816521062,9.436322232,2,2,1,2,4.130419285,18.58836107,15.51004784,20.51194701,8.747419952,26.24337213,0,6.328561622,2,2,2,2,26.55961869,18.58836107,41.26938259,11.75040225,17.5,9,1
